Pickup_date,Alphabet_City,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
5/29/15 14:00,11,50,59,55,80,46,73,127
5/29/15 15:00,12,66,65,63,79,54,69,168
5/29/15 16:00,27,83,64,56,87,52,91,205
5/29/15 17:00,23,85,111,53,102,72,93,239
5/29/15 18:00,38,101,118,57,124,62,130,231
5/29/15 19:00,45,132,92,78,151,97,109,231
5/29/15 20:00,42,135,99,92,124,105,123,164
5/29/15 21:00,32,99,86,90,112,130,81,157
5/29/15 22:00,46,127,103,128,129,157,68,181
5/29/15 23:00,56,196,170,159,176,153,101,252
5/30/15 0:00,44,170,156,222,157,203,103,235
5/30/15 1:00,39,78,87,120,87,214,43,105
5/30/15 2:00,26,69,52,87,64,187,25,65
5/30/15 3:00,11,26,17,44,28,99,18,40
5/30/15 4:00,16,16,21,22,24,59,10,35
5/30/15 5:00,8,27,15,14,11,22,9,13
5/30/15 6:00,14,13,11,9,13,17,6,10
5/30/15 7:00,9,24,12,11,13,28,13,14
5/30/15 8:00,22,30,24,17,15,38,19,19
5/30/15 9:00,16,34,30,26,38,50,32,32
5/30/15 10:00,26,65,45,25,61,52,42,47
5/30/15 11:00,29,55,56,39,51,61,50,58
5/30/15 12:00,32,63,57,46,47,73,56,71
5/30/15 13:00,27,75,63,39,71,64,60,84
5/30/15 14:00,37,79,60,65,61,93,76,91
5/30/15 15:00,21,79,87,88,97,89,93,113
5/30/15 16:00,36,105,101,75,121,97,90,134
5/30/15 17:00,45,101,83,63,112,110,128,117
5/30/15 18:00,45,114,104,96,124,109,112,152
5/30/15 19:00,64,100,113,72,140,106,112,158
5/30/15 20:00,53,103,92,79,111,107,99,142
5/30/15 21:00,61,119,85,91,117,120,92,126
5/30/15 22:00,53,106,90,104,123,138,80,135
5/30/15 23:00,58,140,144,173,129,182,97,183
5/31/15 0:00,65,137,145,193,140,225,113,166
5/31/15 1:00,49,77,95,167,94,290,82,110
5/31/15 2:00,43,67,58,102,50,225,45,76
5/31/15 3:00,24,39,31,73,32,152,27,49
5/31/15 4:00,10,18,23,28,28,56,23,27
5/31/15 5:00,12,14,10,16,11,28,10,22
5/31/15 6:00,10,20,7,6,9,16,5,13
5/31/15 7:00,9,15,16,10,19,19,13,9
5/31/15 8:00,16,29,17,12,20,19,13,13
5/31/15 9:00,13,23,30,14,19,32,27,29
5/31/15 10:00,19,61,35,30,31,41,42,37
5/31/15 11:00,35,65,48,35,40,59,41,52
5/31/15 12:00,21,66,66,32,55,70,50,65
5/31/15 13:00,27,57,44,41,75,68,57,88
5/31/15 14:00,24,70,67,63,103,58,71,104
5/31/15 15:00,23,87,89,70,89,75,80,123
5/31/15 16:00,17,82,76,85,107,76,114,126
5/31/15 17:00,24,97,108,83,143,79,136,163
5/31/15 18:00,39,131,121,114,128,99,145,166
5/31/15 19:00,41,113,113,94,114,87,98,145
5/31/15 20:00,43,93,77,90,91,100,80,124
5/31/15 21:00,29,95,66,64,81,90,47,91
5/31/15 22:00,25,60,61,51,77,77,36,94
5/31/15 23:00,16,55,48,68,55,55,49,96
6/1/15 0:00,11,19,9,20,17,23,20,36
6/1/15 1:00,3,10,7,13,7,11,9,10
6/1/15 2:00,3,5,1,15,3,18,4,11
6/1/15 3:00,1,5,7,7,6,11,4,12
6/1/15 4:00,8,10,13,14,10,14,4,11
6/1/15 5:00,16,21,21,6,12,19,10,28
6/1/15 6:00,24,46,35,22,28,32,17,30
6/1/15 7:00,25,80,58,20,27,34,46,52
6/1/15 8:00,42,99,83,47,45,44,59,74
6/1/15 9:00,44,97,83,35,54,49,44,72
6/1/15 10:00,30,95,73,36,70,61,57,78
6/1/15 11:00,38,83,89,48,95,56,68,126
6/1/15 12:00,29,75,83,59,75,64,69,135
6/1/15 13:00,26,64,65,41,51,42,45,102
6/1/15 14:00,27,56,52,34,51,44,64,113
6/1/15 15:00,21,60,71,38,77,44,50,135
6/1/15 16:00,18,57,69,42,65,39,82,139
6/1/15 17:00,13,63,75,45,96,41,72,206
6/1/15 18:00,21,83,110,82,119,50,111,246
6/1/15 19:00,26,118,135,76,123,85,138,252
6/1/15 20:00,24,80,96,79,117,71,108,213
6/1/15 21:00,27,81,122,98,138,94,78,283
6/1/15 22:00,18,98,118,88,126,91,92,233
6/1/15 23:00,23,52,61,78,81,72,57,136
6/2/15 0:00,9,39,29,33,42,37,36,62
6/2/15 1:00,7,15,19,24,15,36,20,28
6/2/15 2:00,7,10,7,13,11,14,13,17
6/2/15 3:00,5,6,2,6,13,11,2,2
6/2/15 4:00,3,17,5,11,15,16,13,12
6/2/15 5:00,13,12,11,9,11,11,14,14
6/2/15 6:00,18,46,33,21,30,26,26,24
6/2/15 7:00,30,78,68,21,48,37,52,45
6/2/15 8:00,31,115,77,42,54,50,55,65
6/2/15 9:00,61,143,86,47,71,61,51,88
6/2/15 10:00,34,66,61,38,63,56,50,100
6/2/15 11:00,25,38,65,33,48,43,44,87
6/2/15 12:00,15,52,53,27,57,41,72,94
6/2/15 13:00,15,56,56,41,71,47,65,116
6/2/15 14:00,17,53,69,42,69,41,67,131
6/2/15 15:00,14,88,83,59,90,38,87,197
6/2/15 16:00,29,82,97,52,94,51,93,196
6/2/15 17:00,21,87,105,52,116,59,116,252
6/2/15 18:00,36,123,154,97,150,69,124,304
6/2/15 19:00,20,129,161,99,154,92,139,297
6/2/15 20:00,44,106,138,100,157,102,126,293
6/2/15 21:00,27,120,154,123,157,110,105,337
6/2/15 22:00,22,112,138,160,126,126,91,275
6/2/15 23:00,22,78,79,103,101,105,68,150
6/3/15 0:00,9,39,33,41,54,69,35,77
6/3/15 1:00,5,20,7,25,12,36,23,33
6/3/15 2:00,5,12,14,16,9,25,13,25
6/3/15 3:00,2,6,6,15,10,14,6,8
6/3/15 4:00,6,5,5,7,2,18,4,7
6/3/15 5:00,11,12,10,15,15,11,18,17
6/3/15 6:00,18,36,25,9,33,34,25,34
6/3/15 7:00,34,58,44,30,34,36,52,48
6/3/15 8:00,48,77,50,37,54,37,69,62
6/3/15 9:00,43,100,75,35,51,64,49,68
6/3/15 10:00,33,57,44,26,59,53,43,76
6/3/15 11:00,14,40,61,22,51,36,42,87
6/3/15 12:00,20,39,34,28,57,29,49,93
6/3/15 13:00,13,42,50,34,45,37,51,81
6/3/15 14:00,15,54,52,44,67,45,67,99
6/3/15 15:00,12,49,63,40,62,45,74,124
6/3/15 16:00,15,69,72,38,86,33,83,164
6/3/15 17:00,7,65,78,53,91,46,97,221
6/3/15 18:00,27,89,129,66,115,58,134,273
6/3/15 19:00,26,87,111,80,136,67,137,255
6/3/15 20:00,36,92,93,91,122,88,165,236
6/3/15 21:00,27,124,109,140,151,127,128,273
6/3/15 22:00,21,94,115,130,160,122,118,262
6/3/15 23:00,24,99,89,107,101,115,80,161
6/4/15 0:00,18,59,42,51,55,82,70,104
6/4/15 1:00,11,21,21,31,25,65,29,52
6/4/15 2:00,9,13,8,21,8,17,9,25
6/4/15 3:00,4,6,7,9,8,22,11,12
6/4/15 4:00,4,8,11,8,16,18,8,9
6/4/15 5:00,18,15,15,7,20,18,20,19
6/4/15 6:00,26,42,29,16,21,28,15,25
6/4/15 7:00,42,66,42,25,33,35,45,50
6/4/15 8:00,38,88,50,21,51,43,62,48
6/4/15 9:00,28,103,56,29,42,59,66,58
6/4/15 10:00,27,39,39,30,53,50,38,66
6/4/15 11:00,19,51,49,29,58,38,50,83
6/4/15 12:00,20,51,61,33,67,46,52,94
6/4/15 13:00,13,45,50,37,53,42,58,113
6/4/15 14:00,12,44,47,38,71,41,75,129
6/4/15 15:00,15,62,70,43,72,43,69,165
6/4/15 16:00,18,69,93,42,74,33,81,180
6/4/15 17:00,21,85,100,55,99,51,107,240
6/4/15 18:00,27,114,129,55,166,72,151,313
6/4/15 19:00,34,130,122,93,147,79,150,296
6/4/15 20:00,36,94,110,95,148,122,140,200
6/4/15 21:00,32,132,110,99,173,132,112,244
6/4/15 22:00,30,137,139,151,136,152,97,283
6/4/15 23:00,28,146,143,150,122,158,110,228
6/5/15 0:00,23,85,57,94,59,137,73,174
6/5/15 1:00,19,44,38,52,38,96,26,66
6/5/15 2:00,8,28,9,35,28,66,17,42
6/5/15 3:00,7,9,6,17,17,25,9,11
6/5/15 4:00,11,9,12,13,11,30,8,15
6/5/15 5:00,11,19,17,14,17,22,11,23
6/5/15 6:00,22,38,26,12,19,21,26,25
6/5/15 7:00,31,65,36,30,30,33,43,35
6/5/15 8:00,43,97,62,33,54,53,54,71
6/5/15 9:00,53,113,74,38,49,60,72,82
6/5/15 10:00,33,102,77,29,49,55,63,87
6/5/15 11:00,23,85,64,35,73,51,60,132
6/5/15 12:00,29,70,46,32,50,57,53,114
6/5/15 13:00,31,84,56,35,62,34,46,110
6/5/15 14:00,28,60,53,44,71,60,73,119
6/5/15 15:00,26,78,73,47,62,39,67,143
6/5/15 16:00,16,79,76,55,74,49,81,187
6/5/15 17:00,26,102,92,43,94,59,86,228
6/5/15 18:00,38,101,85,67,122,69,110,201
6/5/15 19:00,37,111,102,70,100,82,112,193
6/5/15 20:00,45,133,97,60,112,101,93,158
6/5/15 21:00,34,107,85,94,102,104,94,160
6/5/15 22:00,46,110,94,108,129,128,84,180
6/5/15 23:00,43,141,137,160,136,166,103,211
6/6/15 0:00,46,127,135,173,150,195,112,172
6/6/15 1:00,39,95,123,131,80,199,63,117
6/6/15 2:00,24,50,44,93,49,177,28,68
6/6/15 3:00,14,30,28,51,37,98,19,36
6/6/15 4:00,7,24,15,26,30,76,11,38
6/6/15 5:00,13,27,12,16,17,43,15,25
6/6/15 6:00,11,18,21,16,13,21,16,25
6/6/15 7:00,10,39,17,14,23,26,19,25
6/6/15 8:00,18,36,31,19,19,39,13,35
6/6/15 9:00,17,61,36,21,23,31,22,41
6/6/15 10:00,31,54,45,31,35,50,29,56
6/6/15 11:00,38,75,43,31,53,48,46,64
6/6/15 12:00,35,71,57,33,55,69,45,62
6/6/15 13:00,35,72,60,45,80,69,51,71
6/6/15 14:00,36,67,63,52,72,73,67,96
6/6/15 15:00,38,80,68,42,65,67,75,89
6/6/15 16:00,31,86,61,60,71,87,99,131
6/6/15 17:00,32,78,73,74,107,102,97,124
6/6/15 18:00,24,82,79,65,90,96,104,107
6/6/15 19:00,38,118,83,70,95,92,109,143
6/6/15 20:00,41,91,84,55,81,70,72,118
6/6/15 21:00,47,107,73,75,94,99,65,149
6/6/15 22:00,55,141,96,128,115,135,92,127
6/6/15 23:00,33,150,164,159,115,169,83,139
6/7/15 0:00,48,174,137,168,124,230,130,165
6/7/15 1:00,52,88,95,163,93,287,79,125
6/7/15 2:00,39,67,46,102,38,280,25,83
6/7/15 3:00,22,46,38,52,31,166,21,50
6/7/15 4:00,16,29,17,37,29,90,14,35
6/7/15 5:00,7,19,18,17,14,27,19,20
6/7/15 6:00,8,16,7,15,9,11,9,11
6/7/15 7:00,10,16,11,7,10,13,12,10
6/7/15 8:00,12,20,22,11,24,27,14,21
6/7/15 9:00,14,30,30,13,28,28,23,19
6/7/15 10:00,23,53,20,27,33,33,29,30
6/7/15 11:00,36,60,41,32,38,42,39,45
6/7/15 12:00,18,49,56,47,51,64,44,77
6/7/15 13:00,25,59,51,45,66,65,52,63
6/7/15 14:00,31,62,47,43,62,64,56,83
6/7/15 15:00,31,70,63,50,73,53,64,85
6/7/15 16:00,18,64,80,38,73,68,86,93
6/7/15 17:00,24,72,65,61,78,42,78,105
6/7/15 18:00,29,60,61,44,81,57,67,86
6/7/15 19:00,30,59,71,55,72,66,69,82
6/7/15 20:00,25,55,36,40,64,57,46,74
6/7/15 21:00,30,50,55,79,56,73,49,76
6/7/15 22:00,16,49,45,52,63,74,43,76
6/7/15 23:00,28,53,40,49,54,63,34,95
6/8/15 0:00,11,41,18,40,37,47,19,40
6/8/15 1:00,6,14,9,13,12,18,14,17
6/8/15 2:00,6,9,8,25,8,11,6,27
6/8/15 3:00,4,9,8,12,12,11,7,13
6/8/15 4:00,5,14,15,11,11,14,10,5
6/8/15 5:00,17,28,19,15,23,19,15,19
6/8/15 6:00,26,43,22,20,19,24,28,22
6/8/15 7:00,23,79,50,15,23,35,38,49
6/8/15 8:00,41,84,58,39,40,40,49,55
6/8/15 9:00,45,83,65,36,41,62,47,73
6/8/15 10:00,29,54,47,26,49,41,37,61
6/8/15 11:00,23,43,47,29,44,32,44,66
6/8/15 12:00,20,56,36,28,46,39,57,54
6/8/15 13:00,12,43,50,30,48,33,43,84
6/8/15 14:00,13,44,46,35,55,43,53,96
6/8/15 15:00,16,43,44,39,60,38,56,97
6/8/15 16:00,11,46,58,41,73,41,91,121
6/8/15 17:00,15,65,57,33,75,47,85,153
6/8/15 18:00,21,79,82,50,101,51,87,153
6/8/15 19:00,16,57,74,46,102,58,84,152
6/8/15 20:00,17,79,74,64,91,61,67,152
6/8/15 21:00,18,91,93,75,115,93,88,192
6/8/15 22:00,13,75,80,86,104,88,75,202
6/8/15 23:00,19,56,67,89,90,84,69,128
6/9/15 0:00,10,30,33,37,35,37,34,67
6/9/15 1:00,9,12,5,21,18,17,9,24
6/9/15 2:00,2,6,5,15,4,8,7,11
6/9/15 3:00,2,6,3,9,9,7,4,6
6/9/15 4:00,4,12,6,7,16,16,4,9
6/9/15 5:00,23,15,16,12,19,17,12,15
6/9/15 6:00,29,43,25,24,18,25,24,27
6/9/15 7:00,30,84,46,21,30,41,39,57
6/9/15 8:00,42,107,70,39,47,70,59,67
6/9/15 9:00,50,99,63,42,58,72,77,82
6/9/15 10:00,28,53,55,17,39,44,50,59
6/9/15 11:00,21,48,44,34,46,29,50,85
6/9/15 12:00,18,47,48,23,44,43,60,86
6/9/15 13:00,18,51,47,27,70,48,49,87
6/9/15 14:00,12,50,53,41,69,48,63,104
6/9/15 15:00,8,52,62,45,63,47,77,122
6/9/15 16:00,14,50,80,39,84,43,73,158
6/9/15 17:00,14,69,87,44,99,34,90,192
6/9/15 18:00,22,83,98,58,106,64,119,217
6/9/15 19:00,27,104,70,65,100,64,101,216
6/9/15 20:00,27,74,77,62,98,87,103,180
6/9/15 21:00,15,77,91,92,121,106,101,182
6/9/15 22:00,21,67,81,85,116,98,91,184
6/9/15 23:00,18,60,50,70,81,89,68,142
6/10/15 0:00,9,60,47,53,60,73,45,94
6/10/15 1:00,6,21,22,20,15,26,24,46
6/10/15 2:00,5,11,19,11,11,25,7,24
6/10/15 3:00,2,3,4,12,6,12,5,8
6/10/15 4:00,6,9,5,11,7,22,4,13
6/10/15 5:00,21,16,19,7,11,15,16,19
6/10/15 6:00,22,41,33,18,28,23,17,42
6/10/15 7:00,32,68,46,25,37,36,54,60
6/10/15 8:00,29,88,49,28,59,65,67,74
6/10/15 9:00,43,83,75,25,65,57,53,78
6/10/15 10:00,29,61,50,27,50,54,41,74
6/10/15 11:00,16,38,49,29,45,45,55,110
6/10/15 12:00,17,49,54,21,61,39,73,78
6/10/15 13:00,21,54,33,39,65,34,58,102
6/10/15 14:00,16,71,54,55,71,47,80,143
6/10/15 15:00,20,56,60,55,82,46,72,139
6/10/15 16:00,16,62,85,49,79,54,93,145
6/10/15 17:00,19,73,91,44,122,56,95,208
6/10/15 18:00,24,97,112,70,121,63,131,264
6/10/15 19:00,32,87,112,59,128,68,117,234
6/10/15 20:00,26,83,79,80,116,72,121,226
6/10/15 21:00,29,89,103,101,144,125,117,218
6/10/15 22:00,24,107,95,105,146,134,76,234
6/10/15 23:00,17,91,96,109,76,129,87,161
6/11/15 0:00,16,46,31,45,40,68,51,83
6/11/15 1:00,13,17,20,24,24,49,23,48
6/11/15 2:00,10,9,4,17,27,31,10,20
6/11/15 3:00,2,6,3,4,8,13,13,8
6/11/15 4:00,8,8,8,3,11,22,10,13
6/11/15 5:00,21,22,13,12,21,19,8,12
6/11/15 6:00,15,39,38,21,20,30,23,30
6/11/15 7:00,35,66,39,27,32,37,59,49
6/11/15 8:00,32,91,56,38,40,59,63,79
6/11/15 9:00,53,115,77,40,56,63,53,80
6/11/15 10:00,30,64,50,35,51,54,48,84
6/11/15 11:00,27,56,64,23,60,46,59,114
6/11/15 12:00,23,54,52,32,77,50,73,97
6/11/15 13:00,19,55,50,44,69,30,56,137
6/11/15 14:00,18,67,66,51,71,37,80,143
6/11/15 15:00,14,74,77,40,94,45,97,162
6/11/15 16:00,18,69,97,58,101,51,111,208
6/11/15 17:00,22,103,93,54,120,53,107,224
6/11/15 18:00,29,113,125,66,135,84,138,338
6/11/15 19:00,30,130,106,91,126,88,144,267
6/11/15 20:00,30,117,123,69,188,107,131,245
6/11/15 21:00,31,120,143,130,156,168,129,241
6/11/15 22:00,29,142,150,172,154,143,109,311
6/11/15 23:00,31,120,137,187,125,162,98,292
6/12/15 0:00,18,102,72,135,81,100,83,196
6/12/15 1:00,9,50,38,49,36,79,38,66
6/12/15 2:00,5,22,29,21,22,46,12,35
6/12/15 3:00,6,22,12,11,14,34,8,29
6/12/15 4:00,8,26,12,17,21,28,10,15
6/12/15 5:00,21,20,21,20,28,25,14,25
6/12/15 6:00,27,50,28,18,27,23,19,30
6/12/15 7:00,37,77,53,25,30,33,39,44
6/12/15 8:00,44,115,77,40,48,53,56,63
6/12/15 9:00,45,122,63,44,61,70,48,97
6/12/15 10:00,41,75,59,39,56,63,60,72
6/12/15 11:00,20,52,42,32,49,56,45,93
6/12/15 12:00,19,50,40,31,58,48,55,99
6/12/15 13:00,15,56,48,36,68,48,59,123
6/12/15 14:00,21,53,57,42,73,44,83,153
6/12/15 15:00,17,66,70,46,97,52,87,174
6/12/15 16:00,29,93,78,72,105,70,99,196
6/12/15 17:00,20,91,75,68,143,59,127,206
6/12/15 18:00,31,104,100,85,122,77,126,223
6/12/15 19:00,37,149,117,82,139,106,129,190
6/12/15 20:00,51,132,103,62,136,113,80,199
6/12/15 21:00,47,120,90,104,126,117,88,171
6/12/15 22:00,58,157,111,130,139,157,94,191
6/12/15 23:00,67,146,127,167,157,189,89,181
6/13/15 0:00,50,124,127,192,130,232,97,167
6/13/15 1:00,38,65,64,130,98,261,70,89
6/13/15 2:00,23,55,69,113,37,226,28,63
6/13/15 3:00,16,35,31,44,28,138,17,48
6/13/15 4:00,14,36,23,25,22,56,9,31
6/13/15 5:00,10,26,15,13,8,17,4,13
6/13/15 6:00,12,19,17,14,20,17,7,16
6/13/15 7:00,14,28,19,12,9,23,13,11
6/13/15 8:00,13,29,18,19,23,28,14,27
6/13/15 9:00,23,47,42,20,12,38,24,37
6/13/15 10:00,33,56,43,27,48,35,40,56
6/13/15 11:00,37,81,48,30,51,63,41,66
6/13/15 12:00,36,88,54,43,68,58,52,79
6/13/15 13:00,30,96,53,38,74,60,52,86
6/13/15 14:00,28,75,69,58,92,69,74,93
6/13/15 15:00,32,70,69,55,80,87,56,94
6/13/15 16:00,39,79,76,74,106,87,91,124
6/13/15 17:00,43,93,80,77,112,81,94,148
6/13/15 18:00,49,96,89,70,94,87,93,118
6/13/15 19:00,53,120,88,78,104,113,103,135
6/13/15 20:00,43,93,65,63,91,95,77,122
6/13/15 21:00,37,124,90,73,115,128,65,114
6/13/15 22:00,52,87,84,81,91,123,71,127
6/13/15 23:00,59,144,95,176,113,161,88,129
6/14/15 0:00,58,132,114,184,111,201,98,137
6/14/15 1:00,52,81,69,168,71,245,67,76
6/14/15 2:00,36,48,55,104,50,228,38,65
6/14/15 3:00,27,47,38,56,33,125,20,42
6/14/15 4:00,13,29,21,32,25,78,17,31
6/14/15 5:00,6,21,9,11,17,31,5,17
6/14/15 6:00,6,9,7,9,14,15,11,9
6/14/15 7:00,7,14,7,6,6,8,14,10
6/14/15 8:00,20,27,16,11,28,25,13,17
6/14/15 9:00,17,49,31,17,28,33,17,23
6/14/15 10:00,26,63,41,26,29,38,25,40
6/14/15 11:00,24,38,41,39,52,39,38,54
6/14/15 12:00,27,62,56,34,47,71,43,75
6/14/15 13:00,21,55,40,44,69,65,55,77
6/14/15 14:00,27,57,45,46,74,77,76,80
6/14/15 15:00,26,64,59,56,77,66,59,101
6/14/15 16:00,32,51,61,42,61,64,81,93
6/14/15 17:00,37,78,51,43,84,81,68,67
6/14/15 18:00,21,61,50,55,69,76,53,91
6/14/15 19:00,36,66,57,50,53,81,48,64
6/14/15 20:00,31,55,53,34,60,84,50,72
6/14/15 21:00,28,67,68,71,97,87,65,104
6/14/15 22:00,31,108,123,111,105,100,81,182
6/14/15 23:00,43,112,103,142,92,117,73,206
6/15/15 0:00,17,19,51,39,39,53,27,47
6/15/15 1:00,11,10,9,24,15,16,8,25
6/15/15 2:00,8,11,5,8,19,20,7,13
6/15/15 3:00,11,5,7,11,9,8,5,8
6/15/15 4:00,7,19,5,9,5,16,4,13
6/15/15 5:00,14,36,19,12,29,28,14,27
6/15/15 6:00,21,54,38,22,24,36,26,43
6/15/15 7:00,36,73,57,30,35,46,46,46
6/15/15 8:00,54,110,78,42,52,48,47,61
6/15/15 9:00,54,99,79,32,46,51,47,90
6/15/15 10:00,25,46,42,26,50,42,36,70
6/15/15 11:00,25,28,54,34,45,29,52,80
6/15/15 12:00,18,38,45,27,44,36,38,86
6/15/15 13:00,14,45,40,21,59,44,53,83
6/15/15 14:00,27,51,59,31,61,39,73,163
6/15/15 15:00,15,59,60,51,86,48,73,153
6/15/15 16:00,22,68,69,48,110,43,74,177
6/15/15 17:00,22,66,86,31,96,45,96,218
6/15/15 18:00,15,75,98,50,110,37,95,221
6/15/15 19:00,19,68,84,56,89,45,91,158
6/15/15 20:00,23,64,74,80,106,59,72,156
6/15/15 21:00,17,76,70,80,92,79,81,158
6/15/15 22:00,19,79,58,64,79,70,42,138
6/15/15 23:00,23,65,41,63,58,53,36,108
6/16/15 0:00,11,24,30,36,39,36,34,64
6/16/15 1:00,10,15,8,24,21,13,13,39
6/16/15 2:00,2,11,1,10,8,10,7,26
6/16/15 3:00,1,7,0,8,6,13,2,3
6/16/15 4:00,4,12,7,6,7,13,7,7
6/16/15 5:00,19,19,16,8,16,21,12,16
6/16/15 6:00,20,39,37,12,34,31,22,33
6/16/15 7:00,31,73,51,22,32,29,37,60
6/16/15 8:00,48,91,56,34,62,58,48,87
6/16/15 9:00,52,92,76,30,58,60,51,74
6/16/15 10:00,35,55,36,24,41,43,50,81
6/16/15 11:00,20,43,49,30,46,43,44,106
6/16/15 12:00,18,37,36,28,46,46,60,80
6/16/15 13:00,17,48,52,27,55,34,67,110
6/16/15 14:00,18,52,55,40,74,33,83,142
6/16/15 15:00,13,55,68,46,73,46,73,130
6/16/15 16:00,10,57,64,41,82,46,90,162
6/16/15 17:00,20,84,134,69,125,66,138,299
6/16/15 18:00,32,103,115,77,143,86,143,334
6/16/15 19:00,26,97,93,71,108,67,132,232
6/16/15 20:00,30,93,82,71,119,72,107,184
6/16/15 21:00,37,97,110,87,115,112,99,219
6/16/15 22:00,24,90,97,89,95,101,75,217
6/16/15 23:00,20,85,57,81,65,79,52,153
6/17/15 0:00,23,97,53,64,51,64,47,140
6/17/15 1:00,5,23,15,34,28,41,19,58
6/17/15 2:00,7,17,12,22,4,18,7,33
6/17/15 3:00,4,7,2,12,2,10,12,14
6/17/15 4:00,6,10,11,9,5,19,6,7
6/17/15 5:00,16,20,17,10,12,15,14,16
6/17/15 6:00,25,29,31,14,29,21,25,30
6/17/15 7:00,41,78,47,23,26,31,38,56
6/17/15 8:00,37,87,73,34,38,47,52,77
6/17/15 9:00,31,102,61,35,62,54,53,86
6/17/15 10:00,29,53,44,24,61,50,45,80
6/17/15 11:00,18,36,55,37,66,39,52,79
6/17/15 12:00,23,43,35,38,50,41,53,92
6/17/15 13:00,19,46,54,35,64,34,66,119
6/17/15 14:00,19,45,60,42,55,43,68,111
6/17/15 15:00,17,48,53,42,90,43,73,151
6/17/15 16:00,13,78,93,50,97,37,73,195
6/17/15 17:00,21,98,99,53,114,55,86,216
6/17/15 18:00,14,90,103,74,124,51,121,281
6/17/15 19:00,29,108,108,74,133,100,126,253
6/17/15 20:00,22,87,105,78,127,73,107,207
6/17/15 21:00,26,82,86,99,130,134,98,237
6/17/15 22:00,42,88,107,113,110,125,97,256
6/17/15 23:00,32,70,87,103,89,139,100,164
6/18/15 0:00,12,45,46,55,47,77,56,105
6/18/15 1:00,10,21,14,35,22,48,30,46
6/18/15 2:00,7,12,11,33,15,33,11,31
6/18/15 3:00,4,6,5,15,9,23,5,21
6/18/15 4:00,3,16,5,13,12,23,6,13
6/18/15 5:00,18,18,18,6,22,21,17,20
6/18/15 6:00,29,41,39,20,17,38,23,29
6/18/15 7:00,44,69,41,38,41,37,39,63
6/18/15 8:00,33,121,70,43,47,54,68,71
6/18/15 9:00,50,131,74,30,67,63,63,89
6/18/15 10:00,36,65,50,29,65,45,60,90
6/18/15 11:00,17,46,55,34,46,48,53,93
6/18/15 12:00,14,33,61,29,71,50,61,115
6/18/15 13:00,20,46,61,16,49,42,63,107
6/18/15 14:00,20,58,60,40,69,49,87,144
6/18/15 15:00,15,72,83,56,75,50,77,178
6/18/15 16:00,15,77,73,50,97,51,91,195
6/18/15 17:00,24,72,103,54,105,53,98,271
6/18/15 18:00,25,93,133,82,113,80,132,303
6/18/15 19:00,30,124,121,83,154,87,118,269
6/18/15 20:00,27,102,115,84,152,88,114,240
6/18/15 21:00,29,118,120,101,145,111,104,253
6/18/15 22:00,21,116,106,132,134,172,100,255
6/18/15 23:00,25,108,124,159,135,185,100,243
6/19/15 0:00,16,67,60,98,81,123,79,152
6/19/15 1:00,20,39,42,62,54,82,42,80
6/19/15 2:00,10,21,36,35,22,45,11,48
6/19/15 3:00,8,20,10,20,14,29,10,31
6/19/15 4:00,10,20,16,18,13,28,8,23
6/19/15 5:00,18,23,17,16,10,23,17,22
6/19/15 6:00,20,38,32,22,23,41,27,34
6/19/15 7:00,40,71,40,25,35,43,36,48
6/19/15 8:00,46,104,63,44,48,50,41,78
6/19/15 9:00,41,131,64,26,43,64,63,81
6/19/15 10:00,42,72,51,34,56,47,40,87
6/19/15 11:00,29,50,48,29,49,43,58,92
6/19/15 12:00,24,51,50,27,63,44,66,108
6/19/15 13:00,19,50,61,36,71,52,52,126
6/19/15 14:00,19,64,62,44,94,51,74,144
6/19/15 15:00,15,77,70,55,87,55,110,184
6/19/15 16:00,25,106,97,51,99,49,99,211
6/19/15 17:00,21,101,107,62,106,59,119,241
6/19/15 18:00,48,112,121,74,146,79,111,198
6/19/15 19:00,53,126,100,70,122,97,110,177
6/19/15 20:00,56,139,103,72,131,99,103,154
6/19/15 21:00,39,124,74,76,123,115,85,140
6/19/15 22:00,41,138,112,117,119,150,103,194
6/19/15 23:00,58,134,139,168,142,166,115,206
6/20/15 0:00,57,134,138,175,119,233,87,173
6/20/15 1:00,55,93,120,153,77,240,70,129
6/20/15 2:00,33,58,61,148,52,218,38,83
6/20/15 3:00,16,42,68,88,34,176,29,53
6/20/15 4:00,26,28,24,52,40,89,10,36
6/20/15 5:00,12,15,19,15,11,30,8,21
6/20/15 6:00,11,16,12,15,16,18,11,19
6/20/15 7:00,16,31,15,13,25,25,13,14
6/20/15 8:00,22,50,29,6,27,26,22,37
6/20/15 9:00,29,41,23,23,18,43,29,39
6/20/15 10:00,28,68,51,30,42,51,31,57
6/20/15 11:00,34,95,49,37,63,56,41,75
6/20/15 12:00,27,99,75,43,89,80,48,110
6/20/15 13:00,42,85,64,42,66,70,49,120
6/20/15 14:00,38,84,44,45,84,67,66,90
6/20/15 15:00,26,60,59,39,73,74,62,106
6/20/15 16:00,43,89,78,69,124,94,111,139
6/20/15 17:00,45,115,103,57,117,89,103,152
6/20/15 18:00,30,121,87,65,82,90,105,109
6/20/15 19:00,55,122,85,84,94,104,97,136
6/20/15 20:00,52,124,82,69,96,116,79,112
6/20/15 21:00,45,95,78,83,101,112,71,131
