Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-06-05 06:00:00,43,38,26,12,19,21,26,25
2015-06-05 07:00:00,72,65,36,30,30,33,43,35
2015-06-05 08:00:00,136,97,62,33,54,53,54,71
2015-06-05 09:00:00,156,113,74,38,49,60,72,82
2015-06-05 10:00:00,123,102,77,29,49,55,63,87
2015-06-05 11:00:00,78,85,64,35,73,51,60,132
2015-06-05 12:00:00,83,70,46,32,50,57,53,114
2015-06-05 13:00:00,68,84,56,35,62,34,46,110
2015-06-05 14:00:00,73,60,53,44,71,60,73,119
2015-06-05 15:00:00,88,78,73,47,62,39,67,143
2015-06-05 16:00:00,95,79,76,55,74,49,81,187
2015-06-05 17:00:00,92,102,92,43,94,59,86,228
2015-06-05 18:00:00,113,101,85,67,122,69,110,201
2015-06-05 19:00:00,172,111,102,70,100,82,112,193
2015-06-05 20:00:00,150,133,97,60,112,101,93,158
2015-06-05 21:00:00,162,107,85,94,102,104,94,160
2015-06-05 22:00:00,225,110,94,108,129,128,84,180
2015-06-05 23:00:00,331,141,137,160,136,166,103,211
2015-06-06 00:00:00,356,127,135,173,150,195,112,172
2015-06-06 01:00:00,343,95,123,131,80,199,63,117
2015-06-06 02:00:00,202,50,44,93,49,177,28,68
2015-06-06 03:00:00,173,30,28,51,37,98,19,36
2015-06-06 04:00:00,86,24,15,26,30,76,11,38
2015-06-06 05:00:00,60,27,12,16,17,43,15,25
2015-06-06 06:00:00,40,18,21,16,13,21,16,25
2015-06-06 07:00:00,37,39,17,14,23,26,19,25
2015-06-06 08:00:00,53,36,31,19,19,39,13,35
2015-06-06 09:00:00,72,61,36,21,23,31,22,41
2015-06-06 10:00:00,84,54,45,31,35,50,29,56
2015-06-06 11:00:00,130,75,43,31,53,48,46,64
2015-06-06 12:00:00,114,71,57,33,55,69,45,62
2015-06-06 13:00:00,106,72,60,45,80,69,51,71
2015-06-06 14:00:00,117,67,63,52,72,73,67,96
2015-06-06 15:00:00,125,80,68,42,65,67,75,89
2015-06-06 16:00:00,111,86,61,60,71,87,99,131
2015-06-06 17:00:00,147,78,73,74,107,102,97,124
2015-06-06 18:00:00,109,82,79,65,90,96,104,107
2015-06-06 19:00:00,165,118,83,70,95,92,109,143
2015-06-06 20:00:00,154,91,84,55,81,70,72,118
2015-06-06 21:00:00,134,107,73,75,94,99,65,149
2015-06-06 22:00:00,231,141,96,128,115,135,92,127
2015-06-06 23:00:00,253,150,164,159,115,169,83,139
2015-06-07 00:00:00,359,174,137,168,124,230,130,165
2015-06-07 01:00:00,415,88,95,163,93,287,79,125
2015-06-07 02:00:00,263,67,46,102,38,280,25,83
2015-06-07 03:00:00,175,46,38,52,31,166,21,50
2015-06-07 04:00:00,102,29,17,37,29,90,14,35
2015-06-07 05:00:00,42,19,18,17,14,27,19,20
2015-06-07 06:00:00,31,16,7,15,9,11,9,11
2015-06-07 07:00:00,30,16,11,7,10,13,12,10
2015-06-07 08:00:00,28,20,22,11,24,27,14,21
2015-06-07 09:00:00,44,30,30,13,28,28,23,19
2015-06-07 10:00:00,67,53,20,27,33,33,29,30
2015-06-07 11:00:00,94,60,41,32,38,42,39,45
2015-06-07 12:00:00,103,49,56,47,51,64,44,77
2015-06-07 13:00:00,94,59,51,45,66,65,52,63
2015-06-07 14:00:00,99,62,47,43,62,64,56,83
2015-06-07 15:00:00,118,70,63,50,73,53,64,85
2015-06-07 16:00:00,97,64,80,38,73,68,86,93
2015-06-07 17:00:00,96,72,65,61,78,42,78,105
2015-06-07 18:00:00,99,60,61,44,81,57,67,86
2015-06-07 19:00:00,90,59,71,55,72,66,69,82
2015-06-07 20:00:00,107,55,36,40,64,57,46,74
2015-06-07 21:00:00,98,50,55,79,56,73,49,76
2015-06-07 22:00:00,116,49,45,52,63,74,43,76
2015-06-07 23:00:00,115,53,40,49,54,63,34,95
2015-06-08 00:00:00,80,41,18,40,37,47,19,40
2015-06-08 01:00:00,53,14,9,13,12,18,14,17
2015-06-08 02:00:00,38,9,8,25,8,11,6,27
2015-06-08 03:00:00,27,9,8,12,12,11,7,13
2015-06-08 04:00:00,31,14,15,11,11,14,10,5
2015-06-08 05:00:00,51,28,19,15,23,19,15,19
2015-06-08 06:00:00,56,43,22,20,19,24,28,22
2015-06-08 07:00:00,91,79,50,15,23,35,38,49
2015-06-08 08:00:00,132,84,58,39,40,40,49,55
2015-06-08 09:00:00,108,83,65,36,41,62,47,73
2015-06-08 10:00:00,102,54,47,26,49,41,37,61
2015-06-08 11:00:00,56,43,47,29,44,32,44,66
2015-06-08 12:00:00,63,56,36,28,46,39,57,54
2015-06-08 13:00:00,46,43,50,30,48,33,43,84
2015-06-08 14:00:00,58,44,46,35,55,43,53,96
2015-06-08 15:00:00,62,43,44,39,60,38,56,97
2015-06-08 16:00:00,57,46,58,41,73,41,91,121
2015-06-08 17:00:00,56,65,57,33,75,47,85,153
2015-06-08 18:00:00,84,79,82,50,101,51,87,153
2015-06-08 19:00:00,88,57,74,46,102,58,84,152
2015-06-08 20:00:00,81,79,74,64,91,61,67,152
2015-06-08 21:00:00,119,91,93,75,115,93,88,192
2015-06-08 22:00:00,135,75,80,86,104,88,75,202
2015-06-08 23:00:00,136,56,67,89,90,84,69,128
2015-06-09 00:00:00,67,30,33,37,35,37,34,67
2015-06-09 01:00:00,51,12,5,21,18,17,9,24
2015-06-09 02:00:00,22,6,5,15,4,8,7,11
2015-06-09 03:00:00,24,6,3,9,9,7,4,6
2015-06-09 04:00:00,21,12,6,7,16,16,4,9
2015-06-09 05:00:00,39,15,16,12,19,17,12,15
2015-06-09 06:00:00,55,43,25,24,18,25,24,27
2015-06-09 07:00:00,94,84,46,21,30,41,39,57
2015-06-09 08:00:00,119,107,70,39,47,70,59,67
2015-06-09 09:00:00,134,99,63,42,58,72,77,82
2015-06-09 10:00:00,78,53,55,17,39,44,50,59
2015-06-09 11:00:00,63,48,44,34,46,29,50,85
2015-06-09 12:00:00,43,47,48,23,44,43,60,86
2015-06-09 13:00:00,52,51,47,27,70,48,49,87
2015-06-09 14:00:00,67,50,53,41,69,48,63,104
2015-06-09 15:00:00,61,52,62,45,63,47,77,122
2015-06-09 16:00:00,59,50,80,39,84,43,73,158
2015-06-09 17:00:00,68,69,87,44,99,34,90,192
2015-06-09 18:00:00,85,83,98,58,106,64,119,217
2015-06-09 19:00:00,96,104,70,65,100,64,101,216
2015-06-09 20:00:00,108,74,77,62,98,87,103,180
2015-06-09 21:00:00,123,77,91,92,121,106,101,182
2015-06-09 22:00:00,130,67,81,85,116,98,91,184
2015-06-09 23:00:00,137,60,50,70,81,89,68,142
2015-06-10 00:00:00,81,60,47,53,60,73,45,94
2015-06-10 01:00:00,59,21,22,20,15,26,24,46
2015-06-10 02:00:00,40,11,19,11,11,25,7,24
2015-06-10 03:00:00,26,3,4,12,6,12,5,8
2015-06-10 04:00:00,18,9,5,11,7,22,4,13
2015-06-10 05:00:00,31,16,19,7,11,15,16,19
2015-06-10 06:00:00,51,41,33,18,28,23,17,42
2015-06-10 07:00:00,109,68,46,25,37,36,54,60
2015-06-10 08:00:00,105,88,49,28,59,65,67,74
2015-06-10 09:00:00,133,83,75,25,65,57,53,78
2015-06-10 10:00:00,82,61,50,27,50,54,41,74
2015-06-10 11:00:00,60,38,49,29,45,45,55,110
2015-06-10 12:00:00,55,49,54,21,61,39,73,78
2015-06-10 13:00:00,74,54,33,39,65,34,58,102
2015-06-10 14:00:00,50,71,54,55,71,47,80,143
2015-06-10 15:00:00,72,56,60,55,82,46,72,139
2015-06-10 16:00:00,52,62,85,49,79,54,93,145
2015-06-10 17:00:00,63,73,91,44,122,56,95,208
2015-06-10 18:00:00,95,97,112,70,121,63,131,264
2015-06-10 19:00:00,128,87,112,59,128,68,117,234
2015-06-10 20:00:00,117,83,79,80,116,72,121,226
2015-06-10 21:00:00,146,89,103,101,144,125,117,218
2015-06-10 22:00:00,152,107,95,105,146,134,76,234
2015-06-10 23:00:00,151,91,96,109,76,129,87,161
2015-06-11 00:00:00,115,46,31,45,40,68,51,83
2015-06-11 01:00:00,74,17,20,24,24,49,23,48
2015-06-11 02:00:00,39,9,4,17,27,31,10,20
2015-06-11 03:00:00,20,6,3,4,8,13,13,8
2015-06-11 04:00:00,19,8,8,3,11,22,10,13
2015-06-11 05:00:00,36,22,13,12,21,19,8,12
2015-06-11 06:00:00,65,39,38,21,20,30,23,30
2015-06-11 07:00:00,91,66,39,27,32,37,59,49
2015-06-11 08:00:00,146,91,56,38,40,59,63,79
2015-06-11 09:00:00,152,115,77,40,56,63,53,80
2015-06-11 10:00:00,90,64,50,35,51,54,48,84
2015-06-11 11:00:00,81,56,64,23,60,46,59,114
2015-06-11 12:00:00,55,54,52,32,77,50,73,97
2015-06-11 13:00:00,75,55,50,44,69,30,56,137
2015-06-11 14:00:00,70,67,66,51,71,37,80,143
2015-06-11 15:00:00,75,74,77,40,94,45,97,162
2015-06-11 16:00:00,67,69,97,58,101,51,111,208
2015-06-11 17:00:00,91,103,93,54,120,53,107,224
2015-06-11 18:00:00,95,113,125,66,135,84,138,338
2015-06-11 19:00:00,126,130,106,91,126,88,144,267
2015-06-11 20:00:00,169,117,123,69,188,107,131,245
2015-06-11 21:00:00,205,120,143,130,156,168,129,241
2015-06-11 22:00:00,215,142,150,172,154,143,109,311
2015-06-11 23:00:00,238,120,137,187,125,162,98,292
2015-06-12 00:00:00,205,102,72,135,81,100,83,196
2015-06-12 01:00:00,94,50,38,49,36,79,38,66
2015-06-12 02:00:00,65,22,29,21,22,46,12,35
2015-06-12 03:00:00,47,22,12,11,14,34,8,29
2015-06-12 04:00:00,43,26,12,17,21,28,10,15
2015-06-12 05:00:00,33,20,21,20,28,25,14,25
2015-06-12 06:00:00,68,50,28,18,27,23,19,30
2015-06-12 07:00:00,94,77,53,25,30,33,39,44
2015-06-12 08:00:00,132,115,77,40,48,53,56,63
2015-06-12 09:00:00,139,122,63,44,61,70,48,97
2015-06-12 10:00:00,104,75,59,39,56,63,60,72
2015-06-12 11:00:00,69,52,42,32,49,56,45,93
2015-06-12 12:00:00,57,50,40,31,58,48,55,99
2015-06-12 13:00:00,66,56,48,36,68,48,59,123
2015-06-12 14:00:00,78,53,57,42,73,44,83,153
2015-06-12 15:00:00,90,66,70,46,97,52,87,174
2015-06-12 16:00:00,97,93,78,72,105,70,99,196
2015-06-12 17:00:00,109,91,75,68,143,59,127,206
2015-06-12 18:00:00,147,104,100,85,122,77,126,223
2015-06-12 19:00:00,138,149,117,82,139,106,129,190
2015-06-12 20:00:00,190,132,103,62,136,113,80,199
2015-06-12 21:00:00,232,120,90,104,126,117,88,171
2015-06-12 22:00:00,256,157,111,130,139,157,94,191
2015-06-12 23:00:00,289,146,127,167,157,189,89,181
2015-06-13 00:00:00,360,124,127,192,130,232,97,167
2015-06-13 01:00:00,253,65,64,130,98,261,70,89
2015-06-13 02:00:00,190,55,69,113,37,226,28,63
2015-06-13 03:00:00,142,35,31,44,28,138,17,48
2015-06-13 04:00:00,76,36,23,25,22,56,9,31
2015-06-13 05:00:00,27,26,15,13,8,17,4,13
2015-06-13 06:00:00,28,19,17,14,20,17,7,16
2015-06-13 07:00:00,44,28,19,12,9,23,13,11
2015-06-13 08:00:00,57,29,18,19,23,28,14,27
2015-06-13 09:00:00,68,47,42,20,12,38,24,37
2015-06-13 10:00:00,85,56,43,27,48,35,40,56
2015-06-13 11:00:00,98,81,48,30,51,63,41,66
2015-06-13 12:00:00,108,88,54,43,68,58,52,79
2015-06-13 13:00:00,104,96,53,38,74,60,52,86
2015-06-13 14:00:00,131,75,69,58,92,69,74,93
2015-06-13 15:00:00,129,70,69,55,80,87,56,94
2015-06-13 16:00:00,143,79,76,74,106,87,91,124
2015-06-13 17:00:00,136,93,80,77,112,81,94,148
2015-06-13 18:00:00,129,96,89,70,94,87,93,118
2015-06-13 19:00:00,178,120,88,78,104,113,103,135
2015-06-13 20:00:00,165,93,65,63,91,95,77,122
2015-06-13 21:00:00,177,124,90,73,115,128,65,114
2015-06-13 22:00:00,210,87,84,81,91,123,71,127
2015-06-13 23:00:00,280,144,95,176,113,161,88,129
2015-06-14 00:00:00,344,132,114,184,111,201,98,137
2015-06-14 01:00:00,292,81,69,168,71,245,67,76
2015-06-14 02:00:00,245,48,55,104,50,228,38,65
2015-06-14 03:00:00,159,47,38,56,33,125,20,42
2015-06-14 04:00:00,92,29,21,32,25,78,17,31
2015-06-14 05:00:00,32,21,9,11,17,31,5,17
2015-06-14 06:00:00,29,9,7,9,14,15,11,9
2015-06-14 07:00:00,34,14,7,6,6,8,14,10
2015-06-14 08:00:00,36,27,16,11,28,25,13,17
2015-06-14 09:00:00,68,49,31,17,28,33,17,23
2015-06-14 10:00:00,69,63,41,26,29,38,25,40
2015-06-14 11:00:00,94,38,41,39,52,39,38,54
2015-06-14 12:00:00,82,62,56,34,47,71,43,75
2015-06-14 13:00:00,91,55,40,44,69,65,55,77
2015-06-14 14:00:00,108,57,45,46,74,77,76,80
2015-06-14 15:00:00,97,64,59,56,77,66,59,101
2015-06-14 16:00:00,101,51,61,42,61,64,81,93
2015-06-14 17:00:00,90,78,51,43,84,81,68,67
2015-06-14 18:00:00,103,61,50,55,69,76,53,91
2015-06-14 19:00:00,107,66,57,50,53,81,48,64
2015-06-14 20:00:00,112,55,53,34,60,84,50,72
2015-06-14 21:00:00,149,67,68,71,97,87,65,104
2015-06-14 22:00:00,251,108,123,111,105,100,81,182
2015-06-14 23:00:00,280,112,103,142,92,117,73,206
2015-06-15 00:00:00,110,19,51,39,39,53,27,47
2015-06-15 01:00:00,47,10,9,24,15,16,8,25
2015-06-15 02:00:00,44,11,5,8,19,20,7,13
2015-06-15 03:00:00,22,5,7,11,9,8,5,8
2015-06-15 04:00:00,35,19,5,9,5,16,4,13
2015-06-15 05:00:00,57,36,19,12,29,28,14,27
2015-06-15 06:00:00,79,54,38,22,24,36,26,43
2015-06-15 07:00:00,104,73,57,30,35,46,46,46
2015-06-15 08:00:00,128,110,78,42,52,48,47,61
2015-06-15 09:00:00,141,99,79,32,46,51,47,90
2015-06-15 10:00:00,79,46,42,26,50,42,36,70
2015-06-15 11:00:00,72,28,54,34,45,29,52,80
2015-06-15 12:00:00,75,38,45,27,44,36,38,86
2015-06-15 13:00:00,55,45,40,21,59,44,53,83
2015-06-15 14:00:00,58,51,59,31,61,39,73,163
2015-06-15 15:00:00,67,59,60,51,86,48,73,153
2015-06-15 16:00:00,55,68,69,48,110,43,74,177
2015-06-15 17:00:00,64,66,86,31,96,45,96,218
2015-06-15 18:00:00,65,75,98,50,110,37,95,221
2015-06-15 19:00:00,98,68,84,56,89,45,91,158
2015-06-15 20:00:00,87,64,74,80,106,59,72,156
2015-06-15 21:00:00,101,76,70,80,92,79,81,158
2015-06-15 22:00:00,142,79,58,64,79,70,42,138
2015-06-15 23:00:00,112,65,41,63,58,53,36,108
2015-06-16 00:00:00,73,24,30,36,39,36,34,64
2015-06-16 01:00:00,42,15,8,24,21,13,13,39
2015-06-16 02:00:00,19,11,1,10,8,10,7,26
2015-06-16 03:00:00,30,7,0,8,6,13,2,3
2015-06-16 04:00:00,17,12,7,6,7,13,7,7
2015-06-16 05:00:00,31,19,16,8,16,21,12,16
2015-06-16 06:00:00,45,39,37,12,34,31,22,33
2015-06-16 07:00:00,86,73,51,22,32,29,37,60
2015-06-16 08:00:00,117,91,56,34,62,58,48,87
2015-06-16 09:00:00,116,92,76,30,58,60,51,74
2015-06-16 10:00:00,76,55,36,24,41,43,50,81
2015-06-16 11:00:00,53,43,49,30,46,43,44,106
2015-06-16 12:00:00,53,37,36,28,46,46,60,80
2015-06-16 13:00:00,49,48,52,27,55,34,67,110
2015-06-16 14:00:00,80,52,55,40,74,33,83,142
2015-06-16 15:00:00,64,55,68,46,73,46,73,130
2015-06-16 16:00:00,66,57,64,41,82,46,90,162
2015-06-16 17:00:00,96,84,134,69,125,66,138,299
2015-06-16 18:00:00,112,103,115,77,143,86,143,334
2015-06-16 19:00:00,124,97,93,71,108,67,132,232
2015-06-16 20:00:00,129,93,82,71,119,72,107,184
2015-06-16 21:00:00,160,97,110,87,115,112,99,219
2015-06-16 22:00:00,164,90,97,89,95,101,75,217
2015-06-16 23:00:00,171,85,57,81,65,79,52,153
2015-06-17 00:00:00,166,97,53,64,51,64,47,140
2015-06-17 01:00:00,59,23,15,34,28,41,19,58
2015-06-17 02:00:00,37,17,12,22,4,18,7,33
2015-06-17 03:00:00,23,7,2,12,2,10,12,14
2015-06-17 04:00:00,25,10,11,9,5,19,6,7
2015-06-17 05:00:00,41,20,17,10,12,15,14,16
2015-06-17 06:00:00,53,29,31,14,29,21,25,30
2015-06-17 07:00:00,86,78,47,23,26,31,38,56
2015-06-17 08:00:00,117,87,73,34,38,47,52,77
2015-06-17 09:00:00,120,102,61,35,62,54,53,86
2015-06-17 10:00:00,85,53,44,24,61,50,45,80
2015-06-17 11:00:00,50,36,55,37,66,39,52,79
2015-06-17 12:00:00,56,43,35,38,50,41,53,92
2015-06-17 13:00:00,56,46,54,35,64,34,66,119
2015-06-17 14:00:00,59,45,60,42,55,43,68,111
2015-06-17 15:00:00,78,48,53,42,90,43,73,151
2015-06-17 16:00:00,59,78,93,50,97,37,73,195
2015-06-17 17:00:00,56,98,99,53,114,55,86,216
2015-06-17 18:00:00,89,90,103,74,124,51,121,281
2015-06-17 19:00:00,137,108,108,74,133,100,126,253
2015-06-17 20:00:00,107,87,105,78,127,73,107,207
2015-06-17 21:00:00,156,82,86,99,130,134,98,237
2015-06-17 22:00:00,193,88,107,113,110,125,97,256
2015-06-17 23:00:00,152,70,87,103,89,139,100,164
2015-06-18 00:00:00,95,45,46,55,47,77,56,105
2015-06-18 01:00:00,67,21,14,35,22,48,30,46
2015-06-18 02:00:00,35,12,11,33,15,33,11,31
2015-06-18 03:00:00,31,6,5,15,9,23,5,21
2015-06-18 04:00:00,29,16,5,13,12,23,6,13
2015-06-18 05:00:00,49,18,18,6,22,21,17,20
2015-06-18 06:00:00,63,41,39,20,17,38,23,29
2015-06-18 07:00:00,95,69,41,38,41,37,39,63
2015-06-18 08:00:00,125,121,70,43,47,54,68,71
2015-06-18 09:00:00,169,131,74,30,67,63,63,89
2015-06-18 10:00:00,101,65,50,29,65,45,60,90
2015-06-18 11:00:00,90,46,55,34,46,48,53,93
2015-06-18 12:00:00,61,33,61,29,71,50,61,115
2015-06-18 13:00:00,73,46,61,16,49,42,63,107
2015-06-18 14:00:00,58,58,60,40,69,49,87,144
2015-06-18 15:00:00,65,72,83,56,75,50,77,178
2015-06-18 16:00:00,64,77,73,50,97,51,91,195
2015-06-18 17:00:00,68,72,103,54,105,53,98,271
2015-06-18 18:00:00,130,93,133,82,113,80,132,303
2015-06-18 19:00:00,143,124,121,83,154,87,118,269
2015-06-18 20:00:00,132,102,115,84,152,88,114,240
2015-06-18 21:00:00,150,118,120,101,145,111,104,253
2015-06-18 22:00:00,186,116,106,132,134,172,100,255
2015-06-18 23:00:00,221,108,124,159,135,185,100,243
2015-06-19 00:00:00,146,67,60,98,81,123,79,152
2015-06-19 01:00:00,117,39,42,62,54,82,42,80
2015-06-19 02:00:00,53,21,36,35,22,45,11,48
2015-06-19 03:00:00,43,20,10,20,14,29,10,31
2015-06-19 04:00:00,31,20,16,18,13,28,8,23
2015-06-19 05:00:00,64,23,17,16,10,23,17,22
2015-06-19 06:00:00,51,38,32,22,23,41,27,34
2015-06-19 07:00:00,89,71,40,25,35,43,36,48
2015-06-19 08:00:00,132,104,63,44,48,50,41,78
2015-06-19 09:00:00,150,131,64,26,43,64,63,81
2015-06-19 10:00:00,106,72,51,34,56,47,40,87
2015-06-19 11:00:00,74,50,48,29,49,43,58,92
2015-06-19 12:00:00,75,51,50,27,63,44,66,108
2015-06-19 13:00:00,79,50,61,36,71,52,52,126
2015-06-19 14:00:00,78,64,62,44,94,51,74,144
2015-06-19 15:00:00,96,77,70,55,87,55,110,184
2015-06-19 16:00:00,92,106,97,51,99,49,99,211
2015-06-19 17:00:00,102,101,107,62,106,59,119,241
2015-06-19 18:00:00,134,112,121,74,146,79,111,198
2015-06-19 19:00:00,144,126,100,70,122,97,110,177
2015-06-19 20:00:00,164,139,103,72,131,99,103,154
2015-06-19 21:00:00,176,124,74,76,123,115,85,140
2015-06-19 22:00:00,275,138,112,117,119,150,103,194
2015-06-19 23:00:00,293,134,139,168,142,166,115,206
2015-06-20 00:00:00,348,134,138,175,119,233,87,173
2015-06-20 01:00:00,409,93,120,153,77,240,70,129
2015-06-20 02:00:00,263,58,61,148,52,218,38,83
2015-06-20 03:00:00,146,42,68,88,34,176,29,53
2015-06-20 04:00:00,98,28,24,52,40,89,10,36
2015-06-20 05:00:00,47,15,19,15,11,30,8,21
2015-06-20 06:00:00,41,16,12,15,16,18,11,19
2015-06-20 07:00:00,39,31,15,13,25,25,13,14
2015-06-20 08:00:00,63,50,29,6,27,26,22,37
2015-06-20 09:00:00,85,41,23,23,18,43,29,39
2015-06-20 10:00:00,70,68,51,30,42,51,31,57
2015-06-20 11:00:00,106,95,49,37,63,56,41,75
2015-06-20 12:00:00,121,99,75,43,89,80,48,110
2015-06-20 13:00:00,118,85,64,42,66,70,49,120
2015-06-20 14:00:00,114,84,44,45,84,67,66,90
2015-06-20 15:00:00,120,60,59,39,73,74,62,106
2015-06-20 16:00:00,173,89,78,69,124,94,111,139
2015-06-20 17:00:00,160,115,103,57,117,89,103,152
2015-06-20 18:00:00,147,121,87,65,82,90,105,109
2015-06-20 19:00:00,168,122,85,84,94,104,97,136
2015-06-20 20:00:00,139,124,82,69,96,116,79,112
2015-06-20 21:00:00,170,95,78,83,101,112,71,131
2015-06-20 22:00:00,203,118,85,103,99,129,65,112
2015-06-20 23:00:00,268,112,115,122,123,180,82,150
2015-06-21 00:00:00,279,123,83,128,118,166,72,141
2015-06-21 01:00:00,273,105,87,133,108,231,49,113
2015-06-21 02:00:00,292,43,90,136,92,258,36,113
2015-06-21 03:00:00,174,35,46,91,59,186,24,65
2015-06-21 04:00:00,146,36,20,40,21,112,23,48
2015-06-21 05:00:00,38,17,10,8,13,31,12,15
2015-06-21 06:00:00,23,8,8,3,8,20,5,20
2015-06-21 07:00:00,21,20,9,11,6,18,5,12
2015-06-21 08:00:00,47,23,19,4,11,22,17,17
2015-06-21 09:00:00,73,40,23,18,35,35,22,21
2015-06-21 10:00:00,75,67,46,30,45,50,21,49
2015-06-21 11:00:00,105,94,64,38,46,53,38,56
2015-06-21 12:00:00,110,93,56,35,59,63,48,79
2015-06-21 13:00:00,99,64,54,48,64,73,49,87
2015-06-21 14:00:00,89,64,54,37,75,72,63,72
2015-06-21 15:00:00,113,60,50,68,73,81,62,88
2015-06-21 16:00:00,110,68,63,46,83,70,65,81
2015-06-21 17:00:00,105,65,56,39,63,63,86,89
2015-06-21 18:00:00,142,74,73,46,99,59,87,112
2015-06-21 19:00:00,114,65,35,50,79,77,63,88
2015-06-21 20:00:00,86,57,49,54,74,54,54,88
2015-06-21 21:00:00,96,49,55,48,60,70,49,76
2015-06-21 22:00:00,125,59,64,52,66,67,36,83
2015-06-21 23:00:00,103,46,36,63,38,66,27,43
2015-06-22 00:00:00,53,15,21,18,22,44,18,39
2015-06-22 01:00:00,43,13,12,13,15,15,14,18
2015-06-22 02:00:00,32,4,7,9,3,15,6,11
2015-06-22 03:00:00,13,9,1,10,10,6,6,10
2015-06-22 04:00:00,26,18,8,11,18,14,6,10
2015-06-22 05:00:00,49,29,21,13,22,18,15,19
2015-06-22 06:00:00,54,44,31,20,17,27,26,32
2015-06-22 07:00:00,86,73,44,20,23,29,37,44
2015-06-22 08:00:00,113,98,42,40,37,45,56,74
2015-06-22 09:00:00,120,76,57,37,43,41,46,53
2015-06-22 10:00:00,75,48,40,21,36,44,41,64
2015-06-22 11:00:00,57,51,30,19,32,33,44,73
2015-06-22 12:00:00,42,34,46,13,39,33,46,59
2015-06-22 13:00:00,46,35,36,31,65,37,54,75
2015-06-22 14:00:00,56,60,43,35,48,35,62,108
2015-06-22 15:00:00,59,50,48,44,59,41,57,107
2015-06-22 16:00:00,65,61,60,38,73,33,72,125
2015-06-22 17:00:00,54,55,65,39,77,52,72,167
2015-06-22 18:00:00,69,72,71,55,74,48,93,185
2015-06-22 19:00:00,83,63,79,46,97,61,89,162
2015-06-22 20:00:00,84,76,70,50,81,66,71,143
2015-06-22 21:00:00,97,67,59,76,89,75,66,155
2015-06-22 22:00:00,122,55,70,71,77,81,52,145
2015-06-22 23:00:00,83,62,35,47,43,70,49,96
2015-06-23 00:00:00,68,35,33,35,23,36,42,52
2015-06-23 01:00:00,40,19,12,10,10,22,19,37
2015-06-23 02:00:00,34,13,10,16,3,12,5,15
2015-06-23 03:00:00,19,9,2,6,3,8,1,11
2015-06-23 04:00:00,17,11,7,7,8,14,5,7
2015-06-23 05:00:00,36,27,21,10,14,11,12,18
2015-06-23 06:00:00,67,28,45,17,16,26,22,33
2015-06-23 07:00:00,87,82,41,21,32,31,40,46
2015-06-23 08:00:00,98,100,49,41,50,63,57,82
2015-06-23 09:00:00,118,112,65,52,62,49,65,102
2015-06-23 10:00:00,100,78,52,32,55,50,52,112
2015-06-23 11:00:00,57,51,48,24,53,31,60,73
2015-06-23 12:00:00,67,44,47,32,71,46,46,112
2015-06-23 13:00:00,59,44,52,32,86,36,55,119
2015-06-23 14:00:00,62,51,58,29,73,48,74,138
2015-06-23 15:00:00,62,50,55,40,68,49,88,137
2015-06-23 16:00:00,59,69,71,62,95,58,85,171
2015-06-23 17:00:00,66,70,112,55,97,43,105,250
2015-06-23 18:00:00,143,113,186,120,173,92,176,417
2015-06-23 19:00:00,145,152,185,109,184,85,167,363
2015-06-23 20:00:00,149,114,107,82,148,95,112,227
2015-06-23 21:00:00,154,97,92,95,154,97,97,229
2015-06-23 22:00:00,152,87,92,85,123,126,89,176
2015-06-23 23:00:00,163,75,69,92,70,109,56,137
2015-06-24 00:00:00,92,53,22,42,30,70,35,61
2015-06-24 01:00:00,52,18,15,38,28,37,22,37
2015-06-24 02:00:00,32,8,9,15,7,17,10,13
2015-06-24 03:00:00,21,9,4,11,9,15,6,15
2015-06-24 04:00:00,26,15,10,6,12,23,9,13
2015-06-24 05:00:00,46,20,12,13,16,21,11,12
2015-06-24 06:00:00,63,30,38,17,28,22,28,32
2015-06-24 07:00:00,82,68,47,30,41,27,40,49
2015-06-24 08:00:00,112,85,66,30,43,54,55,82
2015-06-24 09:00:00,127,114,55,34,52,74,51,81
2015-06-24 10:00:00,70,56,48,28,53,49,45,64
2015-06-24 11:00:00,69,38,51,23,47,44,53,83
2015-06-24 12:00:00,59,55,40,35,50,41,56,91
2015-06-24 13:00:00,59,37,43,33,51,42,68,101
2015-06-24 14:00:00,64,47,60,45,67,42,59,119
2015-06-24 15:00:00,71,57,78,47,86,42,56,145
2015-06-24 16:00:00,69,72,73,44,83,45,71,187
2015-06-24 17:00:00,66,70,107,48,95,40,101,199
2015-06-24 18:00:00,97,89,107,68,128,74,138,302
2015-06-24 19:00:00,104,119,97,68,142,79,111,248
2015-06-24 20:00:00,126,98,94,82,147,95,112,219
2015-06-24 21:00:00,133,91,92,126,113,108,102,262
2015-06-24 22:00:00,150,92,105,119,99,137,121,239
2015-06-24 23:00:00,170,93,102,107,105,123,79,223
2015-06-25 00:00:00,129,55,45,51,67,90,58,100
2015-06-25 01:00:00,64,27,18,31,34,57,27,62
2015-06-25 02:00:00,40,17,9,29,13,25,12,26
2015-06-25 03:00:00,24,8,3,12,8,26,6,24
2015-06-25 04:00:00,29,17,13,11,12,21,8,14
2015-06-25 05:00:00,39,21,19,13,18,27,14,20
